Pokemon Id,Pokedex Number,Pokemon Name,Classification,Alternate Form Name,Original Pokemon ID,Legendary Type,Pokemon Height,Pokemon Weight,Primary Type,Secondary Type,Primary Ability,Primary Ability Description,Secondary Ability,Secondary Ability Description,Hidden Ability,Hidden Ability Description,Special Event Ability,Special Event Ability Description,Male Ratio,Female Ratio,Base Happiness,Game(s) of Origin,Health Stat,Attack Stat,Defense Stat,Special Attack Stat,Special Defense Stat,Speed Stat,Base Stat Total,Health EV,Attack EV,Defense EV,Special Attack EV,Special Defense EV,Speed EV,EV Yield Total,Catch Rate,Experience Growth,Experience Growth Total,Primary Egg Group,Secondary Egg Group,Egg Cycle Count,Pre-Evolution Pokemon Id,Evolution Details,Pokedex Entry
18,31,"""Nidoqueen""","""Drill Pokémon""",NULL,NULL,NULL,1.3,60.0,"""Poison""","""Ground""","""Poison Point""","""Contact with the Pokémon may poison the attacker.""","""Rivalry""","""Becomes competitive and deals more damage to Pokémon of the same gender, but deals less to Pokémon of the opposite gender.""","""Sheer Force""","""Removes additional effects to increase the power of moves when attacking.""",NULL,NULL,0,100,50,"""Red""",90,92,87,75,85,76,505,3,0,0,0,0,0,3,45,"""Medium Slow""",1059860,"""No Eggs Discovered""",NULL,20,17,"""Moon Stone""",Its hard scales provide strong protection. It uses its hefty bulk to execute powerful moves.
48,32,"""Nidoran (Male)""","""Poison Pin Pokémon""",NULL,NULL,NULL,0.5,9.0,"""Poison""",NULL,"""Poison Point""","""Contact with the Pokémon may poison the attacker.""","""Rivalry""","""Becomes competitive and deals more damage to Pokémon of the same gender, but deals less to Pokémon of the opposite gender.""","""Hustle""","""Boosts the Attack stat, but lowers accuracy.""",NULL,NULL,100,0,50,"""Red""",46,57,40,40,40,50,273,0,1,0,0,0,0,1,235,"""Medium Slow""",1059860,"""Monster""","""Field""",20,NULL,NULL,"Stiffens its ears to sense danger. The larger its horns, the more powerful its secreted venom."
49,33,"""Nidorino""","""Poison Pin Pokémon""",NULL,NULL,NULL,0.9,19.5,"""Poison""",NULL,"""Poison Point""","""Contact with the Pokémon may poison the attacker.""","""Rivalry""","""Becomes competitive and deals more damage to Pokémon of the same gender, but deals less to Pokémon of the opposite gender.""","""Hustle""","""Boosts the Attack stat, but lowers accuracy.""",NULL,NULL,100,0,50,"""Red""",61,72,57,55,55,65,365,0,2,0,0,0,0,2,120,"""Medium Slow""",1059860,"""Monster""","""Field""",20,48,"""Level 16""",An aggressive POKéMON that is quick to attack. The horn on its head secretes a powerful venom.
50,34,"""Nidoking""","""Drill Pokémon""",NULL,NULL,NULL,1.4,62.0,"""Poison""","""Ground""","""Poison Point""","""Contact with the Pokémon may poison the attacker.""","""Rivalry""","""Becomes competitive and deals more damage to Pokémon of the same gender, but deals less to Pokémon of the opposite gender.""","""Sheer Force""","""Removes additional effects to increase the power of moves when attacking.""",NULL,NULL,100,0,50,"""Red""",81,102,77,85,75,85,505,0,3,0,0,0,0,3,45,"""Medium Slow""",1059860,"""Monster""","""Field""",20,49,"""Moon Stone""","It uses its powerful tail in battle to smash, constrict, then break the prey's bones."
52,35,"""Clefairy""","""Fairy Pokémon""",NULL,NULL,NULL,0.6,7.5,"""Fairy""",NULL,"""Cute Charm""","""Contact with the Pokémon may cause infatuation.""","""Magic Guard""","""The Pokémon only takes damage from attacks.""","""Friend Guard""","""Reduces damage done to allies.""",NULL,NULL,25,75,140,"""Red""",70,45,48,60,65,35,323,2,0,0,0,0,0,2,150,"""Fast""",800000,"""Fairy""",NULL,20,51,NULL,Its magical and cute appeal has many admirers. It is rare and found only in certain areas.
53,36,"""Clefable""","""Fairy Pokémon""",NULL,NULL,NULL,1.3,40.0,"""Fairy""",NULL,"""Cute Charm""","""Contact with the Pokémon may cause infatuation.""","""Magic Guard""","""The Pokémon only takes damage from attacks.""","""Unaware""","""When attacking, the Pokémon ignores the target Pokémon's stat changes.""",NULL,NULL,25,75,140,"""Red""",95,70,73,95,90,60,483,3,0,0,0,0,0,3,25,"""Fast""",800000,"""Fairy""",NULL,10,52,"""Moon Stone""",A timid fairy POKéMON that is rarely seen. It will run and hide the moment it senses people.
54,37,"""Vulpix""","""Fox Pokémon""",NULL,NULL,NULL,0.6,9.9,"""Fire""",NULL,"""Flash Fire""","""Powers up the Pokémon's Fire-type moves if it's hit by one.""",NULL,NULL,"""Drought""","""Turns the sunlight harsh when the Pokémon enters a battle.""",NULL,NULL,25,75,50,"""Red""",38,41,40,50,65,65,299,0,0,0,0,0,1,1,190,"""Medium Fast""",1000000,"""Field""",NULL,20,NULL,NULL,"At the time of birth, it has just one tail. The tail splits from its tip as it grows older."
55,37,"""Vulpix""","""Fox Pokémon""","""Alola""",54,NULL,0.6,9.9,"""Ice""",NULL,"""Snow Cloak""","""Boosts evasiveness in a hailstorm.""",NULL,NULL,"""Snow Warning""","""The Pokémon makes it snow when it enters a battle.""",NULL,NULL,25,75,50,"""Sun""",38,41,40,50,65,65,299,0,0,0,0,0,1,1,190,"""Medium Fast""",1000000,"""Field""",NULL,20,NULL,NULL,"At the time of birth, it has just one tail. The tail splits from its tip as it grows older."
56,38,"""Ninetales""","""Fox Pokémon""",NULL,NULL,NULL,1.1,19.9,"""Fire""",NULL,"""Flash Fire""","""Powers up the Pokémon's Fire-type moves if it's hit by one.""",NULL,NULL,"""Drought""","""Turns the sunlight harsh when the Pokémon enters a battle.""",NULL,NULL,25,75,50,"""Red""",73,76,75,81,100,100,505,0,0,0,0,1,1,2,75,"""Medium Fast""",1000000,"""Field""",NULL,20,54,"""Fire Stone""",Very smart and very vengeful. Grabbing one of its many tails could result in a 1000-year curse.
57,38,"""Ninetales""","""Fox Pokémon""","""Alola""",56,NULL,1.1,19.9,"""Ice""","""Fairy""","""Snow Cloak""","""Boosts evasiveness in a hailstorm.""",NULL,NULL,"""Snow Warning""","""The Pokémon makes it snow when it enters a battle.""",NULL,NULL,25,75,50,"""Sun""",73,67,75,81,100,109,505,0,0,0,0,0,2,2,75,"""Medium Fast""",1000000,"""Field""",NULL,20,55,"""Ice Stone""",Very smart and very vengeful. Grabbing one of its many tails could result in a 1000-year curse.
59,39,"""Jigglypuff""","""Balloon Pokémon""",NULL,NULL,NULL,0.5,5.5,"""Normal""","""Fairy""","""Cute Charm""","""Contact with the Pokémon may cause infatuation.""","""Competitive""","""Boosts the Sp. Atk stat sharply when a stat is lowered.""","""Friend Guard""","""Reduces damage done to allies.""",NULL,NULL,25,75,50,"""Red""",115,45,20,45,25,20,270,2,0,0,0,0,0,2,170,"""Fast""",800000,"""Fairy""",NULL,10,58,NULL,"When its huge eyes light up, it sings a mysteriously soothing melody that lulls its enemies to sleep."
60,40,"""Wigglytuff""","""Balloon Pokémon""",NULL,NULL,NULL,1.0,12.0,"""Normal""","""Fairy""","""Cute Charm""","""Contact with the Pokémon may cause infatuation.""","""Competitive""","""Boosts the Sp. Atk stat sharply when a stat is lowered.""","""Frisk""","""When it enters a battle, the Pokémon can check an opposing Pokémon's held item.""",NULL,NULL,25,75,50,"""Red""",140,70,45,85,50,45,435,3,0,0,0,0,0,3,50,"""Fast""",800000,"""Fairy""",NULL,10,59,"""Moon Stone""","The body is soft and rubbery. When angered, it will suck in air and inflate itself to an enormous size."
61,41,"""Zubat""","""Bat Pokémon""",NULL,NULL,NULL,0.8,7.5,"""Poison""","""Flying""","""Inner Focus""","""The Pokémon's intensely focused, and that protects the Pokémon from flinching.""",NULL,NULL,"""Infiltrator""","""Passes through the opposing Pokémon's barrier, substitute, and the like and strikes.""",NULL,NULL,50,50,50,"""Red""",40,45,35,30,40,55,245,0,0,0,0,0,1,1,255,"""Medium Fast""",1000000,"""Flying""",NULL,15,NULL,NULL,Forms colonies in perpetually dark places. Uses ultrasonic waves to identify and approach targets.
62,42,"""Golbat""","""Bat Pokémon""",NULL,NULL,NULL,1.6,55.0,"""Poison""","""Flying""","""Inner Focus""","""The Pokémon's intensely focused, and that protects the Pokémon from flinching.""",NULL,NULL,"""Infiltrator""","""Passes through the opposing Pokémon's barrier, substitute, and the like and strikes.""",NULL,NULL,50,50,50,"""Red""",75,80,70,65,75,95,460,0,0,0,0,0,2,2,90,"""Medium Fast""",1000000,"""Flying""",NULL,15,61,"""Level 22""","Once it strikes, it will not stop draining energy from the victim even if it gets too heavy to fly."
64,43,"""Oddish""","""Weed Pokémon""",NULL,NULL,NULL,0.5,5.4,"""Grass""","""Poison""","""Chlorophyll""","""Boosts the Pokémon's Speed stat in harsh sunlight.""",NULL,NULL,"""Run Away""","""Enables a sure getaway from wild Pokémon.""",NULL,NULL,50,50,50,"""Red""",45,50,55,75,65,30,320,0,0,0,1,0,0,1,255,"""Medium Slow""",1059860,"""Grass""",NULL,20,NULL,NULL,"During the day, it keeps its face buried in the ground. At night, it wanders around sowing its seeds."
65,44,"""Gloom""","""Weed Pokémon""",NULL,NULL,NULL,0.8,8.6,"""Grass""","""Poison""","""Chlorophyll""","""Boosts the Pokémon's Speed stat in harsh sunlight.""",NULL,NULL,"""Stench""","""By releasing stench when attacking, this Pokémon may cause the target to flinch.""",NULL,NULL,50,50,50,"""Red""",60,65,70,85,75,40,395,0,0,0,2,0,0,2,120,"""Medium Slow""",1059860,"""Grass""",NULL,20,64,"""Level 21""",The fluid that oozes from its mouth isn't drool. It is a nectar that is used to attract prey.
66,45,"""Vileplume""","""Flower Pokémon""",NULL,NULL,NULL,1.2,18.6,"""Grass""","""Poison""","""Chlorophyll""","""Boosts the Pokémon's Speed stat in harsh sunlight.""",NULL,NULL,"""Effect Spore""","""Contact with the Pokémon may inflict poison, sleep, or paralysis on its attacker.""",NULL,NULL,50,50,50,"""Red""",75,80,85,110,90,50,490,0,0,0,3,0,0,3,45,"""Medium Slow""",1059860,"""Grass""",NULL,20,65,"""Leaf Stone""","It has the world’s largest petals. With every step, the petals shake out heavy clouds of toxic pollen."
68,46,"""Paras""","""Mushroom Pokémon""",NULL,NULL,NULL,0.3,5.4,"""Bug""","""Grass""","""Effect Spore""","""Contact with the Pokémon may inflict poison, sleep, or paralysis on its attacker.""","""Dry Skin""","""Restores HP in rain or when hit by Water-type moves. Reduces HP in harsh sunlight, and increases the damage received from Fire-type moves.""","""Damp""","""Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.""",NULL,NULL,50,50,50,"""Red""",35,70,55,45,55,25,285,0,1,0,0,0,0,1,190,"""Medium Fast""",1000000,"""Bug""","""Grass""",20,NULL,NULL,Burrows to suck tree roots. The mushrooms on its back grow by draw­ ing nutrients from the bug host.
69,47,"""Parasect""","""Mushroom Pokémon""",NULL,NULL,NULL,1.0,29.5,"""Bug""","""Grass""","""Effect Spore""","""Contact with the Pokémon may inflict poison, sleep, or paralysis on its attacker.""","""Dry Skin""","""Restores HP in rain or when hit by Water-type moves. Reduces HP in harsh sunlight, and increases the damage received from Fire-type moves.""","""Damp""","""Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.""",NULL,NULL,50,50,50,"""Red""",60,95,80,60,80,30,405,0,2,1,0,0,0,3,75,"""Medium Fast""",1000000,"""Bug""","""Grass""",20,68,"""Level 24""",A host-parasite pair in which the parasite mushroom has taken over the host bug. Prefers damp places.
70,48,"""Venonat""","""Insect Pokémon""",NULL,NULL,NULL,1.0,30.0,"""Bug""","""Poison""","""Compound Eyes""","""The Pokémon's compound eyes boost its accuracy.""","""Tinted Lens""","""The Pokémon can use """"not very effective"""" moves to deal regular damage.""","""Run Away""","""Enables a sure getaway from wild Pokémon.""",NULL,NULL,50,50,50,"""Red""",60,55,50,40,55,45,305,0,0,0,0,1,0,1,190,"""Medium Fast""",1000000,"""Bug""",NULL,20,NULL,NULL,Lives in the shadows of tall trees where it eats insects. It is attracted by light at night.
71,49,"""Venomoth""","""Poison Moth Pokémon""",NULL,NULL,NULL,1.5,12.5,"""Bug""","""Poison""","""Shield Dust""","""This Pokémon's dust blocks the additional effects of attacks taken.""","""Tinted Lens""","""The Pokémon can use """"not very effective"""" moves to deal regular damage.""","""Wonder Skin""","""Makes status moves more likely to miss.""",NULL,NULL,50,50,50,"""Red""",70,65,60,90,75,90,450,0,0,0,1,0,1,2,75,"""Medium Fast""",1000000,"""Bug""",NULL,20,70,"""Level 31""",The dustlike scales covering its wings are color-coded to indicate the kinds of poison it has.
72,50,"""Diglett""","""Mole Pokémon""",NULL,NULL,NULL,0.2,0.8,"""Ground""",NULL,"""Sand Veil""","""Boosts the Pokémon's evasiveness in a sandstorm.""","""Arena Trap""","""Prevents opposing Pokémon from fleeing.""","""Sand Force""","""Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm.""",NULL,NULL,50,50,50,"""Red""",10,55,25,35,45,95,265,0,0,0,0,0,1,1,255,"""Medium Fast""",1000000,"""Field""",NULL,20,NULL,NULL,Lives about one yard underground where it feeds on plant roots. It sometimes appears above ground.
74,50,"""Diglett""","""Mole Pokémon""","""Alola""",72,NULL,0.2,1.0,"""Ground""","""Steel""","""Sand Veil""","""Boosts the Pokémon's evasiveness in a sandstorm.""","""Tangling Hair""","""Contact with the Pokémon lowers the attacker's Speed stat.""","""Sand Force""","""Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm.""",NULL,NULL,50,50,50,"""Sun""",10,55,30,35,45,90,265,0,0,0,0,0,1,1,255,"""Medium Fast""",1000000,"""Field""",NULL,20,NULL,NULL,Lives about one yard underground where it feeds on plant roots. It sometimes appears above ground.
75,51,"""Dugtrio""","""Mole Pokémon""","""Alola""",73,NULL,0.7,66.6,"""Ground""","""Steel""","""Sand Veil""","""Boosts the Pokémon's evasiveness in a sandstorm.""","""Tangling Hair""","""Contact with the Pokémon lowers the attacker's Speed stat.""","""Sand Force""","""Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm.""",NULL,NULL,50,50,50,"""Sun""",35,100,60,50,70,110,425,0,2,0,0,0,0,2,50,"""Medium Fast""",1000000,"""Field""",NULL,20,74,"""Level 26 In Alola""",A team of DIGLETT triplets. It triggers huge earthquakes by burrowing 60 miles underground.
73,51,"""Dugtrio""","""Mole Pokémon""",NULL,NULL,NULL,0.7,33.3,"""Ground""",NULL,"""Sand Veil""","""Boosts the Pokémon's evasiveness in a sandstorm.""","""Arena Trap""","""Prevents opposing Pokémon from fleeing.""","""Sand Force""","""Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm.""",NULL,NULL,50,50,50,"""Red""",35,100,50,50,70,120,425,0,0,0,0,0,2,2,50,"""Medium Fast""",1000000,"""Field""",NULL,20,72,"""Level 26""",A team of DIGLETT triplets. It triggers huge earthquakes by burrowing 60 miles underground.
96,52,"""Meowth""","""Scratch Cat Pokémon""",NULL,NULL,NULL,0.4,4.2,"""Normal""",NULL,"""Pickup""","""The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.""","""Technician""","""Powers up the Pokémon's weaker moves.""","""Unnerve""","""Unnerves opposing Pokémon and makes them unable to eat Berries.""",NULL,NULL,50,50,50,"""Red""",40,45,35,40,40,90,290,0,0,0,0,0,1,1,255,"""Medium Fast""",1000000,"""Field""",NULL,20,NULL,NULL,It washes its face regularly to keep the coin on its forehead spotless. It doesn’t get along with Galarian Meowth.
97,52,"""Meowth""","""Scratch Cat Pokémon""","""Alola""",96,NULL,0.4,4.2,"""Dark""",NULL,"""Pickup""","""The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.""","""Technician""","""Powers up the Pokémon's weaker moves.""","""Rattled""","""Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat.""",NULL,NULL,50,50,50,"""Sun""",40,35,35,50,40,90,290,0,0,0,0,0,1,1,255,"""Medium Fast""",1000000,"""Field""",NULL,20,NULL,NULL,It washes its face regularly to keep the coin on its forehead spotless. It doesn’t get along with Galarian Meowth.
98,52,"""Meowth""","""Scratch Cat Pokémon""","""Galar""",96,NULL,0.4,7.5,"""Steel""",NULL,"""Pickup""","""The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.""","""Tough Claws""","""Powers up moves that make direct contact.""","""Unnerve""","""Unnerves opposing Pokémon and makes them unable to eat Berries.""",NULL,NULL,50,50,50,"""Sword""",50,65,55,40,40,40,290,0,0,0,0,0,1,1,255,"""Medium Fast""",1000000,"""Field""",NULL,20,NULL,NULL,It washes its face regularly to keep the coin on its forehead spotless. It doesn’t get along with Galarian Meowth.
1524,52,"""Meowth""","""Scratch Cat Pokémon""","""Gigantamax""",96,NULL,33.0,0.0,"""Normal""",NULL,"""Pickup""","""The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.""","""Technician""","""Powers up the Pokémon's weaker moves.""","""Unnerve""","""Unnerves opposing Pokémon and makes them unable to eat Berries.""",NULL,NULL,50,50,50,"""Sword""",40,45,35,40,40,90,290,0,0,0,0,0,1,1,255,"""Medium Fast""",1000000,"""Field""",NULL,20,NULL,NULL,It washes its face regularly to keep the coin on its forehead spotless. It doesn’t get along with Galarian Meowth.
100,53,"""Persian""","""Classy Cat Pokémon""",NULL,NULL,NULL,1.0,32.0,"""Normal""",NULL,"""Limber""","""Its limber body protects the Pokémon from paralysis.""","""Technician""","""Powers up the Pokémon's weaker moves.""","""Unnerve""","""Unnerves opposing Pokémon and makes them unable to eat Berries.""",NULL,NULL,50,50,50,"""Red""",65,70,60,65,65,115,440,0,0,0,0,0,2,2,90,"""Medium Fast""",1000000,"""Field""",NULL,20,96,"""Level 28""","Although its fur has many admirers, it is tough to raise as a pet because of its fickle meanness."
101,53,"""Persian""","""Classy Cat Pokémon""","""Alola""",100,NULL,1.1,33.0,"""Dark""",NULL,"""Fur Coat""","""Halves the damage from physical moves.""","""Technician""","""Powers up the Pokémon's weaker moves.""","""Rattled""","""Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat.""",NULL,NULL,50,50,50,"""Sun""",65,60,60,75,65,115,440,0,0,0,0,0,2,2,90,"""Medium Fast""",1000000,"""Field""",NULL,20,97,NULL,"Although its fur has many admirers, it is tough to raise as a pet because of its fickle meanness."
102,54,"""Psyduck""","""Duck Pokémon""",NULL,NULL,NULL,0.8,19.6,"""Water""",NULL,"""Damp""","""Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.""","""Cloud Nine""","""Eliminates the effects of weather.""","""Swift Swim""","""Boosts the Pokémon's Speed stat in rain.""",NULL,NULL,50,50,50,"""Red""",50,52,48,65,50,55,320,0,0,0,1,0,0,1,190,"""Medium Fast""",1000000,"""Water 1""","""Field""",20,NULL,NULL,"While lulling its enemies with its vacant look, this wily POKéMON will use psychokinetic powers."
884,55,"""Golduck""","""Duck Pokémon""",NULL,NULL,NULL,1.7,76.6,"""Water""",NULL,"""Damp""","""Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.""","""Cloud Nine""","""Eliminates the effects of weather.""","""Swift Swim""","""Boosts the Pokémon's Speed stat in rain.""",NULL,NULL,50,50,50,"""Red""",80,82,78,95,80,85,500,0,0,0,2,0,0,2,75,"""Medium Fast""",1000000,"""Water 1""","""Field""",20,102,"""Level 33""","Often seen swim­ ming elegantly by lake shores. It is often mistaken for the Japanese monster, Kappa."
895,56,"""Mankey""","""Pig Monkey Pokémon""",NULL,NULL,NULL,0.5,28.0,"""Fighting""",NULL,"""Vital Spirit""","""The Pokémon is full of vitality, and that prevents it from falling asleep.""","""Anger Point""","""The Pokémon is angered when it takes a critical hit, and that maxes its Attack stat.""","""Defiant""","""Boosts the Pokémon's Attack stat sharply when its stats are lowered.""",NULL,NULL,50,50,50,"""Red""",40,80,35,35,45,70,305,0,1,0,0,0,0,1,190,"""Medium Fast""",1000000,"""Field""",NULL,20,NULL,NULL,Extremely quick to anger. It could be docile one moment then thrashing away the next instant.
